(produit) type produit;(produit) numero AMM;(produit) nom produit;(produit) seconds noms commerciaux;(produit) titulaire;(produit) type commercial;(produit) gamme usage;(produit) mentions autorisees;(produit) Substances actives;(produit) fonctions;(produit) formulations;identifiant usage lib court;identifiant usage; date decision;stade cultural min (BBCH);stade cultural max (BBCH);etat usage;dose retenue;dose retenue unite;delai avant recolte jour;delai avant recolte bbch;nombre max d'application;date fin distribution;date fin utilisation;condition emploi;ZNT aquatique (en m);ZNT arthropodes non cibles (en m);ZNT plantes non cibles (en m);mentions autorisees;Unnamed: 29
ADJUVANT;2190258;OLIOFIX;LE 846;COMPTOIR COMMERCIAL  DES LUBRIFIANTS;Produit de référence;Professionnel;;esters méthyliques d'acide gras, C16-C18 et C18 insaturés (esters méthyliques d'acides gras, C16-C18 et C18 insaturés (CAS N°67762-38-3)) 215.6 g/L;Adjuvant pour bouillie fongicide;Emulsion de type huileux;31651002;Adjuvants*Bouil. Fongicide;22/05/2019;;;Autorisé;3.0;L/ha;;;12.0;;;Uniquement sur cultures autres que vigne et cultures fruitières. Concentration maximale dans la bouillie de 1 L/hL. Volume maximale de bouillie : 300 L/ha. Les stades d'application, délais avant récolte et Zone Non Traitée : Selon les produits phytopharmaceutiques associés et dans les conditions d'emploi générales décrites pour l'adjuvant.;5.0;;;;
ADJUVANT;2190258;OLIOFIX;LE 846;COMPTOIR COMMERCIAL  DES LUBRIFIANTS;Produit de référence;Professionnel;;esters méthyliques d'acide gras, C16-C18 et C18 insaturés (esters méthyliques d'acides gras, C16-C18 et C18 insaturés (CAS N°67762-38-3)) 215.6 g/L;Adjuvant pour bouillie fongicide;Emulsion de type huileux;31651002;Adjuvants*Bouil. Fongicide;22/05/2019;20.0;59.0;Autorisé;10.0;L/ha;;;12.0;;;Uniquement sur cultures fruitières. Concentration maximale dans la bouillie de 1 L/hL. Les stades d'application, délais avant récolte et Zone Non Traitée : Selon les produits phytopharmaceutiques associés et dans les conditions d'emploi générales décrites pour l'adjuvant.;20.0;;;;
ADJUVANT;2180140;KALEA;;VIVAGRO;Générique;Professionnel;;Huile de colza esterifiee (Huile de colza esterifiee) 842.0 g/L;Adjuvant pour bouillie insecticide | Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;14/09/2018;;;Autorisé;2.0;L/ha;;;5.0;;;Nombre d'application/stade d'application/délai avant récolte/zones non traitées : selon les produits phytopharmaceutiques associés et dans les conditions d'emploi générales décrites pour l'adjuvant.;5.0;;;;
ADJUVANT;2180140;KALEA;;VIVAGRO;Générique;Professionnel;;Huile de colza esterifiee (Huile de colza esterifiee) 842.0 g/L;Adjuvant pour bouillie insecticide | Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651001;Adjuvants*Bouil. Insecticide;14/09/2018;;;Autorisé;2.5;L/ha;;;5.0;;;Nombre d'application/stade d'application/délai avant récolte/zones non traitées : selon les produits phytopharmaceutiques associés et dans les conditions d'emploi générales décrites pour l'adjuvant.;5.0;;;;
ADJUVANT;2060078;MIX-IN;DISPOS | FLUX-IN;JOUFFRAY DRILLAUD;Produit de référence;Professionnel;;ester méthylique d'acide gras (ester méthylique d'acide gras) 825.16 g/L;Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;01/08/2019;;40.0;Autorisé;1.0;L/ha;;;5.0;;;Uniquement sur betterave industrielle et pomme de terre. Stades d'application / délai avant récolte/ zone non traitée   : selon les produits phytopharmaceutiques associés.;5.0;;;;
ADJUVANT;2060078;MIX-IN;DISPOS | FLUX-IN;JOUFFRAY DRILLAUD;Produit de référence;Professionnel;;ester méthylique d'acide gras (ester méthylique d'acide gras) 825.16 g/L;Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651001;Adjuvants*Bouil. Insecticide;01/08/2019;;;Retrait;2.5;L/ha;;;;01/02/2020;01/02/2021;;;;;;
ADJUVANT;2060078;MIX-IN;DISPOS | FLUX-IN;JOUFFRAY DRILLAUD;Produit de référence;Professionnel;;ester méthylique d'acide gras (ester méthylique d'acide gras) 825.16 g/L;Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;01/08/2019;;19.0;Autorisé;1.0;L/ha;;;3.0;;;Uniquement sur maïs, soja et tournesol. Nombre d'application / stades d'application / délai avant récolte/ zone non traitée   : selon les produits phytopharmaceutiques associés et dans les conditions d'emploi générales décrites pour l'adjuvant. ;5.0;;;;
ADJUVANT;2060078;MIX-IN;DISPOS | FLUX-IN;JOUFFRAY DRILLAUD;Produit de référence;Professionnel;;ester méthylique d'acide gras (ester méthylique d'acide gras) 825.16 g/L;Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;01/08/2019;;50.0;Autorisé;1.0;L/ha;;;3.0;;;Uniquement sur crucifères oléagineuses. Nombre d'application / stades d'application / délai avant récolte/ zone non traitée   : selon les produits phytopharmaceutiques associés et dans les conditions d'emploi générales décrites pour l'adjuvant.;5.0;;;;
ADJUVANT;2060078;MIX-IN;DISPOS | FLUX-IN;JOUFFRAY DRILLAUD;Produit de référence;Professionnel;;ester méthylique d'acide gras (ester méthylique d'acide gras) 825.16 g/L;Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;01/08/2019;;59.0;Autorisé;1.0;L/ha;;;3.0;;;Uniquement sur céréales. Nombre d'application / stades d'application / délai avant récolte/ zone non traitée   : selon les produits phytopharmaceutiques associés et dans les conditions d'emploi générales décrites pour l'adjuvant.;5.0;;;;
ADJUVANT;2060078;MIX-IN;DISPOS | FLUX-IN;JOUFFRAY DRILLAUD;Produit de référence;Professionnel;;ester méthylique d'acide gras (ester méthylique d'acide gras) 825.16 g/L;Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;01/08/2019;;19.0;Autorisé;1.0;L/ha;;;3.0;;;Uniquement sur cultures légumières. Nombre d'application / stades d'application / délai avant récolte/ zone non traitée   : selon les produits phytopharmaceutiques associés et dans les conditions d'emploi générales décrites pour l'adjuvant.;5.0;;;;
ADJUVANT;2060078;MIX-IN;DISPOS | FLUX-IN;JOUFFRAY DRILLAUD;Produit de référence;Professionnel;;ester méthylique d'acide gras (ester méthylique d'acide gras) 825.16 g/L;Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;01/08/2019;;;Autorisé;1.0;L/ha;;;5.0;;;Uniquement en zone non agricole. Nombre d'application / stades d'application / délai avant récolte/ zone non traitée  : selon les produits phytopharmaceutiques associés et dans les conditions d'emploi générales décrites pour l'adjuvant.;5.0;;;;
ADJUVANT;2060078;MIX-IN;DISPOS | FLUX-IN;JOUFFRAY DRILLAUD;Produit de référence;Professionnel;;ester méthylique d'acide gras (ester méthylique d'acide gras) 825.16 g/L;Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;01/08/2019;;;Autorisé;1.0;L/ha;;;3.0;;;Uniquement sur arboriculture et vigne. Stades d'application / délai avant récolte/ zone non traitée   : selon les produits phytopharmaceutiques associés et dans les conditions décrites pour l'adjuvant.;5.0;;;;
ADJUVANT;2060078;MIX-IN;DISPOS | FLUX-IN;JOUFFRAY DRILLAUD;Produit de référence;Professionnel;;ester méthylique d'acide gras (ester méthylique d'acide gras) 825.16 g/L;Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;10/06/2021;0.0;19.0;Autorisé;1.0;L/ha;;;3.0;;;Uniquement sur : mais doux, millet, moha, miscanthus, sorgho. Stades d'application / délai avant récolte/ zone non traitée   : selon les produits phytopharmaceutiques associés.;5.0;;;;
ADJUVANT;2060078;MIX-IN;DISPOS | FLUX-IN;JOUFFRAY DRILLAUD;Produit de référence;Professionnel;;ester méthylique d'acide gras (ester méthylique d'acide gras) 825.16 g/L;Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;10/06/2021;0.0;59.0;Autorisé;1.0;L/ha;;;3.0;;;Uniquement sur graminées fourragères. Stades d'application / délai avant récolte/ zone non traitée   : selon les produits phytopharmaceutiques associés.;5.0;;;;
ADJUVANT;2060078;MIX-IN;DISPOS | FLUX-IN;JOUFFRAY DRILLAUD;Produit de référence;Professionnel;;ester méthylique d'acide gras (ester méthylique d'acide gras) 825.16 g/L;Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;10/06/2021;0.0;50.0;Autorisé;1.0;L/ha;;;3.0;;;Uniquement sur graines protéagineuses, légumineuses potagères, légumineuses fourragères, petits fruits (cassis, framboisier,...) et fraisiers. Stades d'application / délai avant récolte/ zone non traitée   : selon les produits phytopharmaceutiques associés.;5.0;;;;
ADJUVANT;2060078;MIX-IN;DISPOS | FLUX-IN;JOUFFRAY DRILLAUD;Produit de référence;Professionnel;;ester méthylique d'acide gras (ester méthylique d'acide gras) 825.16 g/L;Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;10/06/2021;0.0;40.0;Autorisé;1.0;L/ha;;;5.0;;;Uniquement sur betteraves fourragères. Stades d'application / délai avant récolte/ zone non traitée   : selon les produits phytopharmaceutiques associés.;5.0;;;;
ADJUVANT;2060078;MIX-IN;DISPOS | FLUX-IN;JOUFFRAY DRILLAUD;Produit de référence;Professionnel;;ester méthylique d'acide gras (ester méthylique d'acide gras) 825.16 g/L;Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;10/06/2021;0.0;16.0;Autorisé;1.0;L/ha;;;3.0;;;Uniquement sur fines herbes, épices, infusions, pavot, plantes à parfum aromatiques, médicinales et condimentaires. Stades d'application / délai avant récolte/ zone non traitée   : selon les produits phytopharmaceutiques associés.;5.0;;;;
ADJUVANT;2060078;MIX-IN;DISPOS | FLUX-IN;JOUFFRAY DRILLAUD;Produit de référence;Professionnel;;ester méthylique d'acide gras (ester méthylique d'acide gras) 825.16 g/L;Adjuvant pour bouillie herbicide;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;10/06/2021;;;Autorisé;1.0;L/ha;;;3.0;;;Uniquement sur cultures porte-graines et tabac. Stades d'application / délai avant récolte/ zone non traitée   : selon les produits phytopharmaceutiques associés.;5.0;;;;
ADJUVANT;2170276;DYNAMIZ;;SDP;Produit de revente;Professionnel;;copolymère de polether - polyméthylsiloxane (copolymère de polyéther - polyméthylsiloxane) 765.0 g/L;Adjuvant pour bouillie herbicide;Concentré soluble;31651003;Adjuvants*Bouil. Herbicide;25/04/2017;;;Autorisé;0.1;L/hL;;;;;; Amélioration de l'étalement.;5.0;;;;
ADJUVANT;2170276;DYNAMIZ;;SDP;Produit de revente;Professionnel;;copolymère de polether - polyméthylsiloxane (copolymère de polyéther - polyméthylsiloxane) 765.0 g/L;Adjuvant pour bouillie herbicide;Concentré soluble;31651001;Adjuvants*Bouil. Insecticide;25/04/2017;;;Autorisé;0.05;L/hL;;;;;;Acariens, thrips et pucerons (arboriculure)   Acariens et thrips (cultures légumières): - Uniquement sur acariens, thrips et pucerons en arboriculture. - Uniquement sur acariens et thrips sur cultures légumières.;5.0;;;;
ADJUVANT;2120062;DYNAO;;S.D.P.;Produit de revente;Professionnel;;Polymere d'amine gras (Polymere d'amine gras) 50.0 % | Polysorbate 20 (Polysorbate 20) 50.0 %;Adjuvant;Concentré émulsionnable;31651002;Adjuvants*Bouil. Fongicide;05/04/2012;;60.0;Autorisé;0.1;L/hL;;;;;;culture de types grain (céréales) fruit (tomate, concombre etc…): Selon les préparations herbicides associées et dans les conditions d'emplois décrites pour la préparation adjuvante. Application avant le stade floraison;5.0;;;;
ADJUVANT;2120062;DYNAO;;S.D.P.;Produit de revente;Professionnel;;Polymere d'amine gras (Polymere d'amine gras) 50.0 % | Polysorbate 20 (Polysorbate 20) 50.0 %;Adjuvant;Concentré émulsionnable;31651002;Adjuvants*Bouil. Fongicide;05/04/2012;;41.0;Autorisé;0.1;L/hL;;;;;;bulbes (oignons, échalotes, etc), tubercules et racines (pomme de terre, carotte, etc): Selon les préparations herbicides associées et dans les conditions d'emplois décrites pour la préparation adjuvante. Application avant le début de la formation du bulbe ou du tubercule;5.0;;;;
ADJUVANT;2120062;DYNAO;;S.D.P.;Produit de revente;Professionnel;;Polymere d'amine gras (Polymere d'amine gras) 50.0 % | Polysorbate 20 (Polysorbate 20) 50.0 %;Adjuvant;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;05/04/2012;;60.0;Autorisé;0.1;L/hL;;;;;;culture de types grain (céréales) fruit (tomate, concombre etc…): Selon les préparations herbicides associées et dans les conditions d'emplois décrites pour la préparation adjuvante. Application avant le stade floraison;5.0;;;;
ADJUVANT;2120062;DYNAO;;S.D.P.;Produit de revente;Professionnel;;Polymere d'amine gras (Polymere d'amine gras) 50.0 % | Polysorbate 20 (Polysorbate 20) 50.0 %;Adjuvant;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;05/04/2012;;41.0;Autorisé;0.1;L/hL;;;;;;bulbes (oignons, échalotes, etc), tubercules et racines (pomme de terre, carotte, etc): Selon les préparations herbicides associées et dans les conditions d'emplois décrites pour la préparation adjuvante. Application avant le début de la formation du bulbe ou du tubercule;5.0;;;;
ADJUVANT;2120062;DYNAO;;S.D.P.;Produit de revente;Professionnel;;Polymere d'amine gras (Polymere d'amine gras) 50.0 % | Polysorbate 20 (Polysorbate 20) 50.0 %;Adjuvant;Concentré émulsionnable;31651004;Adjuvants*Subst. Croiss.;15/01/2014;;60.0;Autorisé;0.1;L/hL;;;;;;culture de types grain (céréales) fruit (tomate, concombre etc…): Selon les préparations herbicides associées et dans les conditions d'emplois décrites pour la préparation adjuvante. Application avant le stade floraison;5.0;;;;
ADJUVANT;2120062;DYNAO;;S.D.P.;Produit de revente;Professionnel;;Polymere d'amine gras (Polymere d'amine gras) 50.0 % | Polysorbate 20 (Polysorbate 20) 50.0 %;Adjuvant;Concentré émulsionnable;31651004;Adjuvants*Subst. Croiss.;15/01/2014;;41.0;Autorisé;0.1;L/hL;;;;;;bulbes (oignons, échalotes, etc), tubercules et racines (pomme de terre, carotte, etc): Selon les préparations herbicides associées et dans les conditions d'emplois décrites pour la préparation adjuvante. Application avant le début de la formation du bulbe ou du tubercule;5.0;;;;
ADJUVANT;2120062;DYNAO;;S.D.P.;Produit de revente;Professionnel;;Polymere d'amine gras (Polymere d'amine gras) 50.0 % | Polysorbate 20 (Polysorbate 20) 50.0 %;Adjuvant;Concentré émulsionnable;31651002;Adjuvants*Bouil. Fongicide;05/04/2012;;;Autorisé;0.1;L/hL;;;;;;tout sauf culture de type grain, fruit, bulbe, tubercule, racine, légume feuille et tige: Selon les préparations herbicides associées et dans les conditions d'emplois décrites pour la préparation adjuvante;5.0;;;;
ADJUVANT;2120062;DYNAO;;S.D.P.;Produit de revente;Professionnel;;Polymere d'amine gras (Polymere d'amine gras) 50.0 % | Polysorbate 20 (Polysorbate 20) 50.0 %;Adjuvant;Concentré émulsionnable;31651003;Adjuvants*Bouil. Herbicide;05/04/2012;;;Autorisé;0.1;L/hL;;;;;;tout sauf culture de type grain, fruit, bulbe, tubercule, racine, légume feuille et tige: Selon les préparations herbicides associées et dans les conditions d'emplois décrites pour la préparation adjuvante;5.0;;;;
ADJUVANT;2120062;DYNAO;;S.D.P.;Produit de revente;Professionnel;;Polymere d'amine gras (Polymere d'amine gras) 50.0 % | Polysorbate 20 (Polysorbate 20) 50.0 %;Adjuvant;Concentré émulsionnable;31651004;Adjuvants*Subst. Croiss.;15/01/2014;;;Autorisé;0.1;L/hL;;;;;;tout sauf culture de type grain, fruit, bulbe, tubercule, racine, légume feuille et tige: En fonction des conditions d'emploi de la préparation pour substance de croissance associée et suivant les conditions d'emploi décrites pour la préparation adjuvante.;5.0;;;;
ADJUVANT;2180438;POTTOK;;ASCENZA France;Produit de référence;Professionnel;;Alcools gras, C9-11, éthoxylé propoxylé (Alcools gras, C9-11, éthoxylé propoxylé) 998.0 g/L;Adjuvant pour bouillie herbicide;Autre liquide;31651003;Adjuvants*Bouil. Herbicide;04/01/2019;;18.0;Autorisé;0.2;L/ha;;;2.0;;;Uniquement sur maïs. Stade d'application/délai avant récolte/zones non traitées : selon les produits phytopharmaceutiques associées et dans les conditions d'emploi générales décrites pour l'adjuvant.;5.0;;;;
ADJUVANT;2180438;POTTOK;;ASCENZA France;Produit de référence;Professionnel;;Alcools gras, C9-11, éthoxylé propoxylé (Alcools gras, C9-11, éthoxylé propoxylé) 998.0 g/L;Adjuvant pour bouillie herbicide;Autre liquide;31651003;Adjuvants*Bouil. Herbicide;04/01/2019;20.0;30.0;Autorisé;0.2;L/ha;;;2.0;;;Uniquement sur pomme de terre. Stade d'application/délai avant récolte/zones non traitées : selon les produits phytopharmaceutiques associées et dans les conditions d'emploi générales décrites pour l'adjuvant.;5.0;;;;
ADJUVANT;2180438;POTTOK;;ASCENZA France;Produit de référence;Professionnel;;Alcools gras, C9-11, éthoxylé propoxylé (Alcools gras, C9-11, éthoxylé propoxylé) 998.0 g/L;Adjuvant pour bouillie herbicide;Autre liquide;31651003;Adjuvants*Bouil. Herbicide;04/01/2019;13.0;18.0;Autorisé;0.2;L/ha;;;2.0;;;Uniquement sur tomate. Stade d'application/délai avant récolte/zones non traitées : selon les produits phytopharmaceutiques associées et dans les conditions d'emploi générales décrites pour l'adjuvant.;5.0;;;;
ADJUVANT;2190139;CODACIDE;REWARD;MICROCIDE LTD;Produit de référence;Professionnel;;huile de colza (Rape seed oil) 867.14 g/L;Adjuvant pour bouillie insecticide;Concentré émulsionnable;31651001;Adjuvants*Bouil. Insecticide;21/03/2019;;;Autorisé;2.5;L/ha;;;2.0;;;Uniquement sur cultures légumières et grandes cultures en plein champ. Les stades d'applications, délais avant récolte et Zone Non Traitée : Selon les produits phytopharmaceutiques associés.;5.0;;;;
ADJUVANT;2190139;CODACIDE;REWARD;MICROCIDE LTD;Produit de référence;Professionnel;;huile de colza (Rape seed oil) 867.14 g/L;Adjuvant pour bouillie insecticide;Concentré émulsionnable;31651001;Adjuvants*Bouil. Insecticide;21/03/2019;;;Autorisé;3.75;L/ha;;;4.0;;;Uniquement sur cultures légumières sous abri. Concentration maximale dans la bouillie de 0.25 L/hL. Les stades d'applications, délais avant récolte et Zone Non Traitée : Selon les produits phytopharmaceutiques associés.;5.0;;;;
ADJUVANT;2190139;CODACIDE;REWARD;MICROCIDE LTD;Produit de référence;Professionnel;;huile de colza (Rape seed oil) 867.14 g/L;Adjuvant pour bouillie insecticide;Concentré émulsionnable;31651001;Adjuvants*Bouil. Insecticide;21/03/2019;;;Autorisé;5.0;L/ha;;;2.0;;;Uniquement sur cultures fruitières. Concentration maximale dans la bouillie de 0.25 L/hL. Les stades d'applications, délais avant récolte et Zone Non Traitée : Selon les produits phytopharmaceutiques associés.;5.0;;;;
